initial_wealth,desired_annuity,probability
165,77,1.00
166,77,1.00
167,77,1.00
168,77,1.00
169,77,1.00
170,77,1.00
171,77,1.00
172,77,1.00
173,77,1.00
174,77,1.00
175,77,1.00
176,77,1.00
177,77,1.00
178,77,1.00
179,77,1.00
180,77,1.00
181,77,1.00
182,77,1.00
183,77,1.00
184,77,1.00
185,77,1.00
186,77,1.00
187,77,1.00
188,77,1.00
189,77,1.00
190,77,1.00
191,77,1.00
192,77,1.00
193,77,1.00
194,77,1.00
195,77,1.00
196,77,1.00
197,77,1.00
198,77,1.00
199,77,1.00
200,77,1.00
0,78,0.00
1,78,0.00
2,78,0.00
3,78,0.00
4,78,0.00
5,78,0.00
6,78,0.00
7,78,0.00
8,78,0.00
9,78,0.00
10,78,0.00
11,78,0.00
12,78,0.00
13,78,0.00
14,78,0.00
15,78,0.00
16,78,0.00
17,78,0.00
18,78,0.00
19,78,0.00
20,78,0.00
21,78,0.00
22,78,0.00
23,78,0.00
24,78,0.00
25,78,0.00
26,78,0.00
27,78,0.00
28,78,0.00
29,78,0.00
30,78,0.00
31,78,0.00
32,78,0.00
33,78,0.00
34,78,0.00
35,78,0.00
36,78,0.00
37,78,0.00
38,78,0.00
39,78,0.00
40,78,0.00
41,78,0.00
42,78,0.00
43,78,0.00
44,78,0.00
45,78,0.00
46,78,0.00
47,78,0.00
48,78,0.00
49,78,0.00
50,78,0.00
51,78,0.00
52,78,0.00
53,78,0.00
54,78,0.00
55,78,0.00
56,78,0.00
57,78,0.00
58,78,0.00
59,78,0.00
60,78,0.00
61,78,0.00
62,78,0.00
63,78,0.00
64,78,0.00
65,78,0.00
66,78,0.00
67,78,0.00
68,78,0.00
69,78,0.00
70,78,0.00
71,78,0.00
72,78,0.00
73,78,0.00
74,78,0.00
75,78,0.00
76,78,0.00
77,78,0.00
78,78,0.00
79,78,0.00
80,78,0.00
81,78,0.00
82,78,0.00
83,78,0.00
84,78,0.00
85,78,0.00
86,78,0.00
87,78,0.00
88,78,0.00
89,78,0.00
90,78,0.00
91,78,0.00
92,78,0.00
93,78,0.00
94,78,0.00
95,78,0.00
96,78,0.00
97,78,0.00
98,78,0.00
99,78,0.00
100,78,0.00
101,78,0.00
102,78,0.00
103,78,0.00
104,78,0.00
105,78,0.00
106,78,0.00
107,78,0.00
108,78,0.00
109,78,0.00
110,78,0.00
111,78,0.00
112,78,0.00
113,78,0.00
114,78,0.00
115,78,0.00
116,78,0.00
117,78,0.00
118,78,0.00
119,78,0.00
120,78,0.00
121,78,0.00
122,78,0.00
123,78,0.00
124,78,0.00
125,78,0.00
126,78,0.00
127,78,0.00
128,78,0.00
129,78,0.00
130,78,0.00
131,78,0.00
132,78,0.00
133,78,0.00
134,78,0.00
135,78,0.00
136,78,0.00
137,78,0.00
138,78,0.00
139,78,0.00
140,78,0.00
141,78,0.00
142,78,0.00
143,78,0.00
144,78,0.00
145,78,0.00
146,78,0.00
147,78,0.00
148,78,0.00
149,78,0.00
150,78,0.01
151,78,0.03
152,78,0.08
153,78,0.20
154,78,0.40
155,78,0.65
156,78,0.83
157,78,0.93
158,78,0.97
159,78,0.99
160,78,1.00
161,78,1.00
162,78,1.00
163,78,1.00
164,78,1.00
165,78,1.00
166,78,1.00
167,78,1.00
168,78,1.00
169,78,1.00
170,78,1.00
171,78,1.00
172,78,1.00
173,78,1.00
174,78,1.00
175,78,1.00
176,78,1.00
177,78,1.00
178,78,1.00
179,78,1.00
180,78,1.00
181,78,1.00
182,78,1.00
183,78,1.00
184,78,1.00
185,78,1.00
186,78,1.00
187,78,1.00
188,78,1.00
189,78,1.00
190,78,1.00
191,78,1.00
192,78,1.00
193,78,1.00
194,78,1.00
195,78,1.00
196,78,1.00
197,78,1.00
198,78,1.00
199,78,1.00
200,78,1.00
0,79,0.00
1,79,0.00
2,79,0.00
3,79,0.00
4,79,0.00
5,79,0.00
6,79,0.00
7,79,0.00
8,79,0.00
9,79,0.00
10,79,0.00
11,79,0.00
12,79,0.00
13,79,0.00
14,79,0.00
15,79,0.00
16,79,0.00
17,79,0.00
18,79,0.00
19,79,0.00
20,79,0.00
21,79,0.00
22,79,0.00
23,79,0.00
24,79,0.00
25,79,0.00
26,79,0.00
27,79,0.00
28,79,0.00
29,79,0.00
30,79,0.00
31,79,0.00
32,79,0.00
33,79,0.00
34,79,0.00
35,79,0.00
36,79,0.00
37,79,0.00
38,79,0.00
39,79,0.00
40,79,0.00
41,79,0.00
42,79,0.00
43,79,0.00
44,79,0.00
45,79,0.00
46,79,0.00
47,79,0.00
48,79,0.00
49,79,0.00
50,79,0.00
51,79,0.00
52,79,0.00
53,79,0.00
54,79,0.00
55,79,0.00
56,79,0.00
57,79,0.00
58,79,0.00
59,79,0.00
60,79,0.00
61,79,0.00
62,79,0.00
63,79,0.00
64,79,0.00
65,79,0.00
66,79,0.00
67,79,0.00
68,79,0.00
69,79,0.00
70,79,0.00
71,79,0.00
72,79,0.00
73,79,0.00
74,79,0.00
75,79,0.00
76,79,0.00
77,79,0.00
78,79,0.00
79,79,0.00
80,79,0.00
81,79,0.00
82,79,0.00
83,79,0.00
84,79,0.00
85,79,0.00
86,79,0.00
87,79,0.00
88,79,0.00
89,79,0.00
90,79,0.00
91,79,0.00
92,79,0.00
93,79,0.00
94,79,0.00
95,79,0.00
96,79,0.00
97,79,0.00
98,79,0.00
99,79,0.00
100,79,0.00
101,79,0.00
102,79,0.00
103,79,0.00
104,79,0.00
105,79,0.00
106,79,0.00
107,79,0.00
108,79,0.00
109,79,0.00
110,79,0.00
111,79,0.00
112,79,0.00
113,79,0.00
114,79,0.00
115,79,0.00
116,79,0.00
117,79,0.00
118,79,0.00
119,79,0.00
120,79,0.00
121,79,0.00
122,79,0.00
123,79,0.00
124,79,0.00
125,79,0.00
126,79,0.00
127,79,0.00
128,79,0.00
129,79,0.00
130,79,0.00
131,79,0.00
132,79,0.00
133,79,0.00
134,79,0.00
135,79,0.00
136,79,0.00
137,79,0.00
138,79,0.00
139,79,0.00
140,79,0.00
141,79,0.00
142,79,0.00
143,79,0.00
144,79,0.00
145,79,0.00
146,79,0.00
147,79,0.00
148,79,0.00
149,79,0.00
150,79,0.00
151,79,0.00
152,79,0.01
153,79,0.03
154,79,0.08
155,79,0.20
156,79,0.40
157,79,0.65
158,79,0.83
159,79,0.93
160,79,0.97
161,79,0.99
162,79,1.00
163,79,1.00
164,79,1.00
165,79,1.00
166,79,1.00
167,79,1.00
168,79,1.00
169,79,1.00
170,79,1.00
171,79,1.00
172,79,1.00
173,79,1.00
174,79,1.00
175,79,1.00
176,79,1.00
177,79,1.00
178,79,1.00
179,79,1.00
180,79,1.00
181,79,1.00
182,79,1.00
183,79,1.00
184,79,1.00
185,79,1.00
186,79,1.00
187,79,1.00
188,79,1.00
189,79,1.00
190,79,1.00
191,79,1.00
192,79,1.00
193,79,1.00
194,79,1.00
195,79,1.00
196,79,1.00
197,79,1.00
198,79,1.00
199,79,1.00
200,79,1.00
0,80,0.00
1,80,0.00
2,80,0.00
3,80,0.00
4,80,0.00
5,80,0.00
6,80,0.00
7,80,0.00
8,80,0.00
9,80,0.00
10,80,0.00
11,80,0.00
12,80,0.00
13,80,0.00
14,80,0.00
15,80,0.00
16,80,0.00
17,80,0.00
18,80,0.00
19,80,0.00
20,80,0.00
21,80,0.00
22,80,0.00
23,80,0.00
24,80,0.00
25,80,0.00
26,80,0.00
27,80,0.00
28,80,0.00
29,80,0.00
30,80,0.00
31,80,0.00
32,80,0.00
33,80,0.00
34,80,0.00
35,80,0.00
36,80,0.00
37,80,0.00
38,80,0.00
39,80,0.00
40,80,0.00
41,80,0.00
42,80,0.00
43,80,0.00
44,80,0.00
45,80,0.00
46,80,0.00
47,80,0.00
48,80,0.00
49,80,0.00
50,80,0.00
51,80,0.00
52,80,0.00
53,80,0.00
54,80,0.00
55,80,0.00
56,80,0.00
57,80,0.00
58,80,0.00
59,80,0.00
60,80,0.00
61,80,0.00
62,80,0.00
63,80,0.00
64,80,0.00
65,80,0.00
66,80,0.00
67,80,0.00
68,80,0.00
69,80,0.00
70,80,0.00
71,80,0.00
72,80,0.00
73,80,0.00
74,80,0.00
75,80,0.00
76,80,0.00
77,80,0.00
78,80,0.00
79,80,0.00
80,80,0.00
81,80,0.00
82,80,0.00
83,80,0.00
84,80,0.00
85,80,0.00
86,80,0.00
87,80,0.00
88,80,0.00
89,80,0.00
90,80,0.00
91,80,0.00
92,80,0.00
93,80,0.00
94,80,0.00
95,80,0.00
96,80,0.00
97,80,0.00
98,80,0.00
99,80,0.00
100,80,0.00
101,80,0.00
102,80,0.00
103,80,0.00
104,80,0.00
105,80,0.00
106,80,0.00
107,80,0.00
108,80,0.00
109,80,0.00
110,80,0.00
111,80,0.00
112,80,0.00
113,80,0.00
114,80,0.00
115,80,0.00
116,80,0.00
117,80,0.00
118,80,0.00
119,80,0.00
120,80,0.00
121,80,0.00
122,80,0.00
123,80,0.00
124,80,0.00
125,80,0.00
126,80,0.00
127,80,0.00
128,80,0.00
129,80,0.00
130,80,0.00
131,80,0.00
132,80,0.00
133,80,0.00
134,80,0.00
135,80,0.00
136,80,0.00
137,80,0.00
138,80,0.00
139,80,0.00
140,80,0.00
141,80,0.00
142,80,0.00
143,80,0.00
144,80,0.00
145,80,0.00
146,80,0.00
147,80,0.00
148,80,0.00
149,80,0.00
150,80,0.00
151,80,0.00
152,80,0.00
153,80,0.00
154,80,0.01
155,80,0.03
156,80,0.08
157,80,0.20
158,80,0.40
159,80,0.65
160,80,0.83
161,80,0.93
162,80,0.97
163,80,0.99
164,80,1.00
165,80,1.00
166,80,1.00
167,80,1.00
168,80,1.00
169,80,1.00
170,80,1.00
171,80,1.00
172,80,1.00
173,80,1.00
174,80,1.00
175,80,1.00
176,80,1.00
177,80,1.00
178,80,1.00
179,80,1.00
180,80,1.00
181,80,1.00
182,80,1.00
183,80,1.00
184,80,1.00
185,80,1.00
186,80,1.00
187,80,1.00
188,80,1.00
189,80,1.00
190,80,1.00
191,80,1.00
192,80,1.00
193,80,1.00
194,80,1.00
195,80,1.00
196,80,1.00
197,80,1.00
198,80,1.00
199,80,1.00
200,80,1.00
0,81,0.00
1,81,0.00
2,81,0.00
3,81,0.00
4,81,0.00
5,81,0.00
6,81,0.00
7,81,0.00
8,81,0.00
9,81,0.00
10,81,0.00
11,81,0.00
12,81,0.00
13,81,0.00
14,81,0.00
15,81,0.00
16,81,0.00
17,81,0.00
18,81,0.00
19,81,0.00
20,81,0.00
21,81,0.00
22,81,0.00
23,81,0.00
24,81,0.00
25,81,0.00
26,81,0.00
27,81,0.00
28,81,0.00
29,81,0.00
30,81,0.00
31,81,0.00
32,81,0.00
33,81,0.00
34,81,0.00
35,81,0.00
36,81,0.00
37,81,0.00
38,81,0.00
39,81,0.00
40,81,0.00
41,81,0.00
42,81,0.00
43,81,0.00
44,81,0.00
45,81,0.00
46,81,0.00
47,81,0.00
48,81,0.00
49,81,0.00
50,81,0.00
51,81,0.00
52,81,0.00
53,81,0.00
54,81,0.00
55,81,0.00
56,81,0.00
57,81,0.00
58,81,0.00
59,81,0.00
60,81,0.00
61,81,0.00
62,81,0.00
63,81,0.00
64,81,0.00
65,81,0.00
66,81,0.00
67,81,0.00
68,81,0.00
69,81,0.00
70,81,0.00
71,81,0.00
72,81,0.00
73,81,0.00
74,81,0.00
75,81,0.00
76,81,0.00
77,81,0.00
78,81,0.00
79,81,0.00
80,81,0.00
81,81,0.00
82,81,0.00
83,81,0.00
84,81,0.00
85,81,0.00
86,81,0.00
87,81,0.00
88,81,0.00
89,81,0.00
90,81,0.00
91,81,0.00
92,81,0.00
93,81,0.00
94,81,0.00
95,81,0.00
96,81,0.00
97,81,0.00
98,81,0.00
99,81,0.00
100,81,0.00
101,81,0.00
102,81,0.00
103,81,0.00
104,81,0.00
105,81,0.00
106,81,0.00
107,81,0.00
108,81,0.00
109,81,0.00
110,81,0.00
111,81,0.00
112,81,0.00
113,81,0.00
114,81,0.00
115,81,0.00
116,81,0.00
117,81,0.00
118,81,0.00
119,81,0.00
120,81,0.00
121,81,0.00
122,81,0.00
123,81,0.00
124,81,0.00
125,81,0.00
126,81,0.00
127,81,0.00
128,81,0.00
129,81,0.00
130,81,0.00
131,81,0.00
132,81,0.00
133,81,0.00
134,81,0.00
135,81,0.00
136,81,0.00
137,81,0.00
138,81,0.00
139,81,0.00
140,81,0.00
141,81,0.00
142,81,0.00
143,81,0.00
144,81,0.00
145,81,0.00
146,81,0.00
147,81,0.00
148,81,0.00
149,81,0.00
150,81,0.00
151,81,0.00
152,81,0.00
153,81,0.00
154,81,0.00
155,81,0.00
156,81,0.01
157,81,0.03
158,81,0.08
159,81,0.20
160,81,0.40
161,81,0.65
162,81,0.83
163,81,0.93
164,81,0.97
165,81,0.99
166,81,1.00
167,81,1.00
168,81,1.00
169,81,1.00
170,81,1.00
171,81,1.00
172,81,1.00
173,81,1.00
174,81,1.00
175,81,1.00
176,81,1.00
177,81,1.00
178,81,1.00
179,81,1.00
180,81,1.00
181,81,1.00
182,81,1.00
183,81,1.00
184,81,1.00
185,81,1.00
186,81,1.00
187,81,1.00
188,81,1.00
189,81,1.00
190,81,1.00
191,81,1.00
192,81,1.00
193,81,1.00
194,81,1.00
195,81,1.00
196,81,1.00
197,81,1.00
198,81,1.00
199,81,1.00
200,81,1.00
0,82,0.00
1,82,0.00
2,82,0.00
3,82,0.00
4,82,0.00
5,82,0.00
6,82,0.00
7,82,0.00
8,82,0.00
9,82,0.00
10,82,0.00
11,82,0.00
12,82,0.00
13,82,0.00
14,82,0.00
15,82,0.00
16,82,0.00
17,82,0.00
18,82,0.00
19,82,0.00
20,82,0.00
21,82,0.00
22,82,0.00
23,82,0.00
24,82,0.00
25,82,0.00
26,82,0.00
27,82,0.00
28,82,0.00
29,82,0.00
30,82,0.00
31,82,0.00
32,82,0.00
33,82,0.00
34,82,0.00
35,82,0.00
36,82,0.00
37,82,0.00
38,82,0.00
39,82,0.00
40,82,0.00
41,82,0.00
42,82,0.00
43,82,0.00
44,82,0.00
45,82,0.00
46,82,0.00
47,82,0.00
48,82,0.00
49,82,0.00
50,82,0.00
51,82,0.00
52,82,0.00
53,82,0.00
54,82,0.00
55,82,0.00
56,82,0.00
57,82,0.00
58,82,0.00
59,82,0.00
60,82,0.00
61,82,0.00
62,82,0.00
63,82,0.00
64,82,0.00
65,82,0.00
66,82,0.00
67,82,0.00
68,82,0.00
69,82,0.00
70,82,0.00
71,82,0.00
72,82,0.00
73,82,0.00
74,82,0.00
75,82,0.00
76,82,0.00
77,82,0.00
78,82,0.00
79,82,0.00
80,82,0.00
81,82,0.00
82,82,0.00
83,82,0.00
84,82,0.00
85,82,0.00
86,82,0.00
87,82,0.00
88,82,0.00
89,82,0.00
90,82,0.00
91,82,0.00
92,82,0.00
93,82,0.00
94,82,0.00
95,82,0.00
96,82,0.00
97,82,0.00
98,82,0.00
99,82,0.00
100,82,0.00
101,82,0.00
102,82,0.00
103,82,0.00
104,82,0.00
105,82,0.00
106,82,0.00
107,82,0.00
108,82,0.00
109,82,0.00
110,82,0.00
111,82,0.00
112,82,0.00
113,82,0.00
114,82,0.00
115,82,0.00
116,82,0.00
117,82,0.00
118,82,0.00
119,82,0.00
120,82,0.00
121,82,0.00
122,82,0.00
123,82,0.00
124,82,0.00
125,82,0.00
126,82,0.00
127,82,0.00
128,82,0.00
129,82,0.00
130,82,0.00
131,82,0.00
132,82,0.00
133,82,0.00
134,82,0.00
135,82,0.00
136,82,0.00
137,82,0.00
138,82,0.00
139,82,0.00
140,82,0.00
141,82,0.00
142,82,0.00
143,82,0.00
144,82,0.00
145,82,0.00
146,82,0.00
147,82,0.00
148,82,0.00
149,82,0.00
150,82,0.00
151,82,0.00
152,82,0.00
153,82,0.00
154,82,0.00
155,82,0.00
156,82,0.00
157,82,0.00
158,82,0.01
159,82,0.03
160,82,0.08
161,82,0.20
162,82,0.40
163,82,0.65
164,82,0.83
165,82,0.93
166,82,0.97
167,82,0.99
168,82,1.00
169,82,1.00
170,82,1.00
171,82,1.00
172,82,1.00
173,82,1.00
174,82,1.00
175,82,1.00
176,82,1.00
177,82,1.00
178,82,1.00
179,82,1.00
180,82,1.00
181,82,1.00
182,82,1.00
183,82,1.00
184,82,1.00
185,82,1.00
186,82,1.00
187,82,1.00
188,82,1.00
189,82,1.00
190,82,1.00
191,82,1.00
192,82,1.00
193,82,1.00
194,82,1.00
195,82,1.00
196,82,1.00
197,82,1.00
198,82,1.00
199,82,1.00
200,82,1.00
0,83,0.00
1,83,0.00
2,83,0.00
3,83,0.00
4,83,0.00
5,83,0.00
6,83,0.00
7,83,0.00
8,83,0.00
9,83,0.00
10,83,0.00
11,83,0.00
12,83,0.00
13,83,0.00
14,83,0.00
15,83,0.00
16,83,0.00
17,83,0.00
18,83,0.00
19,83,0.00
20,83,0.00
21,83,0.00
22,83,0.00
23,83,0.00
24,83,0.00
25,83,0.00
26,83,0.00
27,83,0.00
28,83,0.00
29,83,0.00
30,83,0.00
31,83,0.00
32,83,0.00
33,83,0.00
34,83,0.00
35,83,0.00
36,83,0.00
37,83,0.00
38,83,0.00
39,83,0.00
40,83,0.00
41,83,0.00
42,83,0.00
43,83,0.00
44,83,0.00
45,83,0.00
46,83,0.00
47,83,0.00
48,83,0.00
49,83,0.00
50,83,0.00
51,83,0.00
52,83,0.00
53,83,0.00
54,83,0.00
55,83,0.00
56,83,0.00
57,83,0.00
58,83,0.00
59,83,0.00
60,83,0.00
61,83,0.00
62,83,0.00
63,83,0.00
64,83,0.00
65,83,0.00
66,83,0.00
67,83,0.00
68,83,0.00
69,83,0.00
70,83,0.00
71,83,0.00
72,83,0.00
73,83,0.00
74,83,0.00
75,83,0.00
76,83,0.00
77,83,0.00
78,83,0.00
79,83,0.00
80,83,0.00
81,83,0.00
82,83,0.00
83,83,0.00
84,83,0.00
85,83,0.00
86,83,0.00
87,83,0.00
88,83,0.00
89,83,0.00
90,83,0.00
91,83,0.00
92,83,0.00
93,83,0.00
94,83,0.00
95,83,0.00
96,83,0.00
97,83,0.00
98,83,0.00
99,83,0.00
100,83,0.00
101,83,0.00
102,83,0.00
103,83,0.00
104,83,0.00
105,83,0.00
106,83,0.00
107,83,0.00
108,83,0.00
109,83,0.00
110,83,0.00
111,83,0.00
112,83,0.00
113,83,0.00
114,83,0.00
115,83,0.00
116,83,0.00
117,83,0.00
118,83,0.00
119,83,0.00
120,83,0.00
121,83,0.00
122,83,0.00
123,83,0.00
124,83,0.00
125,83,0.00
126,83,0.00
127,83,0.00
128,83,0.00
129,83,0.00
130,83,0.00
131,83,0.00
132,83,0.00
133,83,0.00
134,83,0.00
135,83,0.00
136,83,0.00
137,83,0.00
138,83,0.00
139,83,0.00
140,83,0.00
141,83,0.00
142,83,0.00
143,83,0.00
144,83,0.00
145,83,0.00
146,83,0.00
147,83,0.00
148,83,0.00
149,83,0.00
150,83,0.00
151,83,0.00
152,83,0.00
153,83,0.00
154,83,0.00
155,83,0.00
156,83,0.00
157,83,0.00
158,83,0.00
159,83,0.00
160,83,0.01
161,83,0.03
162,83,0.08
163,83,0.20
164,83,0.40
165,83,0.65
166,83,0.83
167,83,0.93
168,83,0.97
169,83,0.99
170,83,1.00
171,83,1.00
172,83,1.00
173,83,1.00
174,83,1.00
175,83,1.00
176,83,1.00
177,83,1.00
178,83,1.00
179,83,1.00
180,83,1.00
181,83,1.00
182,83,1.00
183,83,1.00
184,83,1.00
185,83,1.00
186,83,1.00
187,83,1.00
188,83,1.00
189,83,1.00
190,83,1.00
191,83,1.00
192,83,1.00
193,83,1.00
194,83,1.00
195,83,1.00
196,83,1.00
197,83,1.00
198,83,1.00
199,83,1.00
200,83,1.00
0,84,0.00
1,84,0.00
2,84,0.00
3,84,0.00
4,84,0.00
5,84,0.00
6,84,0.00
7,84,0.00
8,84,0.00
9,84,0.00
10,84,0.00
11,84,0.00
12,84,0.00
13,84,0.00
14,84,0.00
15,84,0.00
16,84,0.00
17,84,0.00
18,84,0.00
19,84,0.00
20,84,0.00
21,84,0.00
22,84,0.00
23,84,0.00
24,84,0.00
25,84,0.00
26,84,0.00
27,84,0.00
28,84,0.00
29,84,0.00
30,84,0.00
31,84,0.00
32,84,0.00
33,84,0.00
34,84,0.00
35,84,0.00
36,84,0.00
37,84,0.00
38,84,0.00
39,84,0.00
40,84,0.00
41,84,0.00
42,84,0.00
43,84,0.00
44,84,0.00
45,84,0.00
46,84,0.00
47,84,0.00
48,84,0.00
49,84,0.00
50,84,0.00
51,84,0.00
52,84,0.00
53,84,0.00
54,84,0.00
55,84,0.00
56,84,0.00
57,84,0.00
58,84,0.00
59,84,0.00
60,84,0.00
61,84,0.00
62,84,0.00
63,84,0.00
64,84,0.00
65,84,0.00
66,84,0.00
67,84,0.00
68,84,0.00
69,84,0.00
70,84,0.00
71,84,0.00
72,84,0.00
73,84,0.00
74,84,0.00
75,84,0.00
76,84,0.00
77,84,0.00
78,84,0.00
79,84,0.00
80,84,0.00
81,84,0.00
82,84,0.00
83,84,0.00
84,84,0.00
85,84,0.00
86,84,0.00
87,84,0.00
88,84,0.00
89,84,0.00
90,84,0.00
91,84,0.00
92,84,0.00
93,84,0.00
94,84,0.00
95,84,0.00
96,84,0.00
97,84,0.00
98,84,0.00
99,84,0.00
100,84,0.00
101,84,0.00
102,84,0.00
103,84,0.00
104,84,0.00
105,84,0.00
106,84,0.00
107,84,0.00
108,84,0.00
109,84,0.00
110,84,0.00
111,84,0.00
112,84,0.00
113,84,0.00
114,84,0.00
115,84,0.00
116,84,0.00
117,84,0.00
118,84,0.00
119,84,0.00
120,84,0.00
121,84,0.00
122,84,0.00
123,84,0.00
124,84,0.00
125,84,0.00
126,84,0.00
127,84,0.00
128,84,0.00
129,84,0.00
130,84,0.00
131,84,0.00
132,84,0.00
133,84,0.00
134,84,0.00
135,84,0.00
136,84,0.00
137,84,0.00
138,84,0.00
139,84,0.00
140,84,0.00
141,84,0.00
142,84,0.00
143,84,0.00
144,84,0.00
145,84,0.00
146,84,0.00
147,84,0.00
148,84,0.00
149,84,0.00
150,84,0.00
151,84,0.00
152,84,0.00
153,84,0.00
154,84,0.00
155,84,0.00
156,84,0.00
157,84,0.00
158,84,0.00
159,84,0.00
160,84,0.00
161,84,0.00
162,84,0.01
163,84,0.03
164,84,0.08
165,84,0.20
166,84,0.40
167,84,0.65
168,84,0.83
169,84,0.93
170,84,0.97
171,84,0.99
172,84,1.00
173,84,1.00
174,84,1.00
175,84,1.00
176,84,1.00
177,84,1.00
178,84,1.00
179,84,1.00
180,84,1.00
181,84,1.00
182,84,1.00
183,84,1.00
184,84,1.00
185,84,1.00
186,84,1.00
187,84,1.00
188,84,1.00
189,84,1.00
190,84,1.00
191,84,1.00
192,84,1.00
193,84,1.00
194,84,1.00
195,84,1.00
196,84,1.00
197,84,1.00
198,84,1.00
199,84,1.00
200,84,1.00
0,85,0.00
1,85,0.00
2,85,0.00
3,85,0.00
4,85,0.00
5,85,0.00
6,85,0.00
7,85,0.00
8,85,0.00
9,85,0.00
10,85,0.00
11,85,0.00
12,85,0.00
13,85,0.00
14,85,0.00
15,85,0.00
16,85,0.00
17,85,0.00
18,85,0.00
19,85,0.00
20,85,0.00
21,85,0.00
22,85,0.00
23,85,0.00
24,85,0.00
25,85,0.00
26,85,0.00
27,85,0.00
28,85,0.00
29,85,0.00
30,85,0.00
31,85,0.00
32,85,0.00
33,85,0.00
34,85,0.00
35,85,0.00
36,85,0.00
37,85,0.00
38,85,0.00
39,85,0.00
40,85,0.00
41,85,0.00
42,85,0.00
43,85,0.00
44,85,0.00
45,85,0.00
46,85,0.00
47,85,0.00
48,85,0.00
49,85,0.00
50,85,0.00
51,85,0.00
52,85,0.00
53,85,0.00
54,85,0.00
55,85,0.00
56,85,0.00
57,85,0.00
58,85,0.00
59,85,0.00
60,85,0.00
61,85,0.00
62,85,0.00
63,85,0.00
64,85,0.00
65,85,0.00
66,85,0.00
67,85,0.00
68,85,0.00
69,85,0.00
70,85,0.00
71,85,0.00
72,85,0.00
73,85,0.00
74,85,0.00
75,85,0.00
76,85,0.00
77,85,0.00
78,85,0.00
79,85,0.00
80,85,0.00
81,85,0.00
82,85,0.00
83,85,0.00
84,85,0.00
85,85,0.00
86,85,0.00
87,85,0.00
88,85,0.00
89,85,0.00
90,85,0.00
91,85,0.00
92,85,0.00
93,85,0.00
94,85,0.00
95,85,0.00
96,85,0.00
97,85,0.00
98,85,0.00
99,85,0.00
100,85,0.00
101,85,0.00
102,85,0.00
103,85,0.00
104,85,0.00
105,85,0.00
106,85,0.00
107,85,0.00
108,85,0.00
109,85,0.00
110,85,0.00
111,85,0.00
112,85,0.00
113,85,0.00
114,85,0.00
115,85,0.00
116,85,0.00
117,85,0.00
118,85,0.00
119,85,0.00
120,85,0.00
121,85,0.00
122,85,0.00
123,85,0.00
124,85,0.00
125,85,0.00
126,85,0.00
127,85,0.00
128,85,0.00
129,85,0.00
130,85,0.00
131,85,0.00
132,85,0.00
133,85,0.00
134,85,0.00
135,85,0.00
136,85,0.00
137,85,0.00
138,85,0.00
139,85,0.00
140,85,0.00
141,85,0.00
142,85,0.00
143,85,0.00
144,85,0.00
145,85,0.00
146,85,0.00
147,85,0.00
148,85,0.00
149,85,0.00
150,85,0.00
151,85,0.00
152,85,0.00
153,85,0.00
154,85,0.00
155,85,0.00
156,85,0.00
157,85,0.00
158,85,0.00
159,85,0.00
160,85,0.00
161,85,0.00
162,85,0.00
163,85,0.00
164,85,0.01
165,85,0.03
166,85,0.08
167,85,0.20
168,85,0.40
169,85,0.65
170,85,0.83
171,85,0.93
172,85,0.97
173,85,0.99
174,85,1.00
175,85,1.00
176,85,1.00
177,85,1.00
178,85,1.00
179,85,1.00
180,85,1.00
181,85,1.00
182,85,1.00
183,85,1.00
184,85,1.00
185,85,1.00
186,85,1.00
187,85,1.00
188,85,1.00
189,85,1.00
190,85,1.00
191,85,1.00
192,85,1.00
193,85,1.00
194,85,1.00
195,85,1.00
196,85,1.00
197,85,1.00
198,85,1.00
199,85,1.00
200,85,1.00
0,86,0.00
1,86,0.00
2,86,0.00
3,86,0.00
4,86,0.00
5,86,0.00
6,86,0.00
7,86,0.00
8,86,0.00
9,86,0.00
10,86,0.00
11,86,0.00
12,86,0.00
13,86,0.00
14,86,0.00
15,86,0.00
16,86,0.00
17,86,0.00
18,86,0.00
19,86,0.00
20,86,0.00
21,86,0.00
22,86,0.00
23,86,0.00
24,86,0.00
25,86,0.00
26,86,0.00
27,86,0.00
28,86,0.00
29,86,0.00
30,86,0.00
31,86,0.00
32,86,0.00
33,86,0.00
34,86,0.00
35,86,0.00
36,86,0.00
37,86,0.00
38,86,0.00
39,86,0.00
40,86,0.00
41,86,0.00
42,86,0.00
43,86,0.00
44,86,0.00
45,86,0.00
46,86,0.00
47,86,0.00
48,86,0.00
49,86,0.00
50,86,0.00
51,86,0.00
52,86,0.00
53,86,0.00
54,86,0.00
55,86,0.00
56,86,0.00
57,86,0.00
58,86,0.00
59,86,0.00
60,86,0.00
61,86,0.00
62,86,0.00
63,86,0.00
64,86,0.00
65,86,0.00
66,86,0.00
67,86,0.00
68,86,0.00
69,86,0.00
70,86,0.00
71,86,0.00
72,86,0.00
73,86,0.00
74,86,0.00
75,86,0.00
76,86,0.00
77,86,0.00
78,86,0.00
79,86,0.00
80,86,0.00
81,86,0.00
82,86,0.00
83,86,0.00
84,86,0.00
85,86,0.00
86,86,0.00
87,86,0.00
88,86,0.00
89,86,0.00
90,86,0.00
91,86,0.00
92,86,0.00
93,86,0.00
94,86,0.00
95,86,0.00
96,86,0.00
97,86,0.00
98,86,0.00
99,86,0.00
100,86,0.00
101,86,0.00
102,86,0.00
